sample,scaffold,gene,coverage,breadth,pNpS_variants
T1900044535_TS20190001,SGB_8084_k141_3318343,SGB_8084_k141_3318343_4,30.699530516431924,1.0,0.1813148788927339
T1900044535_TS20190001,SGB_8084_k141_42769,SGB_8084_k141_42769_86,29.631823461091752,1.0,0.2793351525676005
T1900044535_TS20190001,SGB_8084_k141_305351,SGB_8084_k141_305351_6,13.944817300522,0.8620432513049963,0.2232048852389981
T1900044535_TS20190001,SGB_8084_k141_305351,SGB_8084_k141_305351_9,18.254504504504503,1.0,0.7954545454545442
T1900044535_TS20190001,SGB_8084_k141_2008855,SGB_8084_k141_2008855_29,6.897236614853195,0.7348877374784111,0.5562523054223559
T1900044535_TS20190001,SGB_8084_k141_2008855,SGB_8084_k141_2008855_31,1.834229390681004,0.296594982078853,1.075608088307133
T1900044535_TS20190001,SGB_8084_k141_2008855,SGB_8084_k141_2008855_33,9.62826420890937,0.7757296466973886,0.3765060240963849
T1900044535_TS20190001,SGB_8084_k141_2008855,SGB_8084_k141_2008855_34,3.88723667905824,0.6555142503097894,0.879892761394102
T1900044535_TS20190001,SGB_8084_k141_2008855,SGB_8084_k141_2008855_35,4.83625730994152,0.6505847953216374,0.2849056603773584
T1900044535_TS20190001,SGB_8084_k141_3623240,SGB_8084_k141_3623240_37,7.08130081300813,0.9976771196283392,0.0226244343891403
T1900044535_TS20190001,SGB_8084_k141_3623240,SGB_8084_k141_3623240_70,20.47167487684729,0.9942528735632185,0.2007207363667925
T1900044535_TS20190001,SGB_8084_k141_3623240,SGB_8084_k141_3623240_74,8.16370808678501,0.814595660749507,0.0499381953028431
T1900044535_TS20190001,SGB_8084_k141_3623240,SGB_8084_k141_3623240_75,18.91231732776618,1.0,0.0563766388557806
T1900044535_TS20190001,SGB_8084_k141_2253222,SGB_8084_k141_2253222_9,11.26984126984127,0.998015873015873,0.2598491198658839
T1900044535_TS20190001,SGB_8084_k141_3470057,SGB_8084_k141_3470057_46,4.212533333333333,0.7970666666666667,0.134971194327499
T1900044535_TS20190001,SGB_8084_k141_3269353,SGB_8084_k141_3269353_2,16.492753623188406,1.0,0.1249999999999999
T1900044535_TS20190001,SGB_8084_k141_1592394,SGB_8084_k141_1592394_79,23.20790378006873,0.9982817869415808,0.1184550147492631
T1900044535_TS20190001,SGB_8084_k141_1592394,SGB_8084_k141_1592394_127,17.484536082474225,1.0,0.043174143753015
T1900044536_TS20190002,SGB_8084_k141_312445,SGB_8084_k141_312445_5,2.388888888888889,0.7811447811447811,0.0955483170466885
T1900044536_TS20190002,SGB_8084_k141_2701065,SGB_8084_k141_2701065_130,12.277372262773724,1.0,0.4682623844871983
T1900044536_TS20190002,SGB_8084_k141_1794637,SGB_8084_k141_1794637_3,12.681818181818182,1.0,0.5432258064516117
T1900044536_TS20190002,SGB_8084_k141_1794637,SGB_8084_k141_1794637_5,13.993197278911564,1.0,0.7234794908062218
T1900044536_TS20190002,SGB_8084_k141_3284586,SGB_8084_k141_3284586_1,9.82779827798278,0.8056580565805658,0.088981578032673
T1900044536_TS20190002,SGB_8084_k141_2198045,SGB_8084_k141_2198045_6,6.54320987654321,0.9329805996472664,0.132759910246821
T1900044536_TS20190002,SGB_8084_k141_1226281,SGB_8084_k141_1226281_19,3.387696709585122,0.8354792560801144,0.0342307692307691
T1900044536_TS20190002,SGB_8084_k141_3318343,SGB_8084_k141_3318343_4,3.0774647887323945,0.9988262910798122,0.7770637666831455
T1900044536_TS20190002,SGB_8084_k141_305351,SGB_8084_k141_305351_9,7.878378378378378,1.0,0.363636363636363
T1900044536_TS20190002,SGB_8084_k141_3623240,SGB_8084_k141_3623240_70,11.820197044334977,0.9774220032840722,0.0892092161630189
T1900044536_TS20190002,SGB_8084_k141_3623240,SGB_8084_k141_3623240_74,4.326429980276134,0.8570019723865878,0.0249690976514215
T1900044536_TS20190002,SGB_8084_k141_3470057,SGB_8084_k141_3470057_46,1.1178666666666666,0.4856,0.4908043430090874
T1900044536_TS20190002,SGB_8084_k141_652783,SGB_8084_k141_652783_3,11.718232044198896,1.0,0.3423842772174804
T1900044536_TS20190002,SGB_8084_k141_1592394,SGB_8084_k141_1592394_78,2.911845730027548,0.628099173553719,0.0962609387430389
T1900044536_TS20190002,SGB_8084_k141_1592394,SGB_8084_k141_1592394_79,9.15807560137457,0.9750859106529208,0.2030657395701654
T1900044536_TS20190002,SGB_8084_k141_1592394,SGB_8084_k141_1592394_83,4.900280112044818,0.7243697478991596,0.6235069278547513
T1900044537_TS20190003,SGB_8084_k141_312445,SGB_8084_k141_312445_4,5.644880174291939,1.0,0.540389972144846
T1900044537_TS20190003,SGB_8084_k141_2701065,SGB_8084_k141_2701065_130,15.62287104622871,1.0,0.8567073170731696
T1900044537_TS20190003,SGB_8084_k141_240820,SGB_8084_k141_240820_1,1.9794238683127567,0.5843621399176955,0.1578947368421053
T1900044537_TS20190003,SGB_8084_k141_1794637,SGB_8084_k141_1794637_3,11.583333333333334,0.9848484848484848,0.8148387096774176
T1900044537_TS20190003,SGB_8084_k141_1794637,SGB_8084_k141_1794637_5,4.962585034013605,0.9931972789115646,0.7234794908062218
T1900044537_TS20190003,SGB_8084_k141_1064297,SGB_8084_k141_1064297_5,3.9597701149425286,0.9971264367816092,0.1412639405204461
T1900044537_TS20190003,SGB_8084_k141_1064297,SGB_8084_k141_1064297_7,10.06341463414634,1.0,0.249829816201497
T1900044537_TS20190003,SGB_8084_k141_2215660,SGB_8084_k141_2215660_3,4.671428571428572,1.0,0.2224409448818898
T1900044537_TS20190003,SGB_8084_k141_2198045,SGB_8084_k141_2198045_6,5.389770723104056,0.8589065255731922,0.1593118922961851
T1900044537_TS20190003,SGB_8084_k141_1226281,SGB_8084_k141_1226281_19,1.5030996661897948,0.402002861230329,0.3423076923076911
T1900044537_TS20190003,SGB_8084_k141_1226281,SGB_8084_k141_1226281_20,11.428571428571429,1.0,0.3307392996108951
T1900044537_TS20190003,SGB_8084_k141_3318343,SGB_8084_k141_3318343_4,20.127934272300468,1.0,0.0996235598311724
T1900044537_TS20190003,SGB_8084_k141_305351,SGB_8084_k141_305351_9,14.112612612612612,1.0,0.1704545454545452
T1900044537_TS20190003,SGB_8084_k141_3623240,SGB_8084_k141_3623240_70,12.12192118226601,0.9967159277504104,0.2676276484890567
T1900044537_TS20190003,SGB_8084_k141_1592394,SGB_8084_k141_1592394_79,11.436426116838488,1.0,0.1421460176991157
T1900044537_TS20190003,SGB_8084_k141_1592394,SGB_8084_k141_1592394_83,7.205042016806723,0.7938375350140056,0.2540213409778616
T1900044538_TS20190004,SGB_8084_k141_1277665,SGB_8084_k141_1277665_6,1.6863387978142077,0.7005464480874317,0.4715447154471546
T1900044538_TS20190004,SGB_8084_k141_1277665,SGB_8084_k141_1277665_9,6.798165137614679,0.9938837920489296,0.2705882352941177
T1900044538_TS20190004,SGB_8084_k141_312445,SGB_8084_k141_312445_4,5.540305010893246,1.0,1.080779944289692
T1900044538_TS20190004,SGB_8084_k141_312445,SGB_8084_k141_312445_7,6.4987277353689565,0.9885496183206108,1.3452188006482984
T1900044538_TS20190004,SGB_8084_k141_2701065,SGB_8084_k141_2701065_130,29.608272506082724,1.0,0.8939554612937421
T1900044538_TS20190004,SGB_8084_k141_1794637,SGB_8084_k141_1794637_3,11.553030303030305,0.946969696969697,0.2716129032258058
T1900044538_TS20190004,SGB_8084_k141_3359957,SGB_8084_k141_3359957_3,6.264646464646464,0.991919191919192,0.1357020547945203
T1900044538_TS20190004,SGB_8084_k141_898591,SGB_8084_k141_898591_91,0.919634703196347,0.1872146118721461,0.0952380952380955
T1900044538_TS20190004,SGB_8084_k141_898591,SGB_8084_k141_898591_107,6.330546265328874,0.6800445930880713,0.5284705882352926
T1900044538_TS20190004,SGB_8084_k141_898591,SGB_8084_k141_898591_110,16.006993006993007,1.0,0.0922410922410921
T1900044538_TS20190004,SGB_8084_k141_1064297,SGB_8084_k141_1064297_2,13.719806763285025,1.0,0.6151082629381504
T1900044538_TS20190004,SGB_8084_k141_1064297,SGB_8084_k141_1064297_5,16.57183908045977,1.0,0.094175960346964
T1900044538_TS20190004,SGB_8084_k141_1064297,SGB_8084_k141_1064297_6,4.294117647058823,0.957983193277311,0.4583333333333335
T1900044538_TS20190004,SGB_8084_k141_1064297,SGB_8084_k141_1064297_7,17.302439024390242,1.0,0.6245745405037426
T1900044538_TS20190004,SGB_8084_k141_855213,SGB_8084_k141_855213_2,4.886549707602339,0.775438596491228,0.0644685039370079
T1900044538_TS20190004,SGB_8084_k141_1550719,SGB_8084_k141_1550719_7,12.05691056910569,1.0,0.0910772075820617
T1900044538_TS20190004,SGB_8084_k141_2215660,SGB_8084_k141_2215660_3,9.30952380952381,0.8904761904761904,0.2780511811023623
T1900044538_TS20190004,SGB_8084_k141_3284586,SGB_8084_k141_3284586_1,4.054120541205412,0.8007380073800738,0.8008342022940574
T1900044538_TS20190004,SGB_8084_k141_3284586,SGB_8084_k141_3284586_2,2.523931623931624,0.8615384615384616,0.7566892615055325
T1900044538_TS20190004,SGB_8084_k141_1339853,SGB_8084_k141_1339853_2,4.047770700636943,0.9384288747346072,0.2459088898717386
T1900044538_TS20190004,SGB_8084_k141_724402,SGB_8084_k141_724402_1,3.11339323919555,0.6658108686350022,0.0794436416184964
T1900044538_TS20190004,SGB_8084_k141_724402,SGB_8084_k141_724402_2,9.807909604519772,1.0,0.7588862559241694
T1900044538_TS20190004,SGB_8084_k141_2198045,SGB_8084_k141_2198045_6,11.744268077601411,0.9576719576719576,0.0758628058553262
T1900044538_TS20190004,SGB_8084_k141_2280666,SGB_8084_k141_2280666_2,6.619805481874447,1.0,0.3443298969072177
T1900044538_TS20190004,SGB_8084_k141_585639,SGB_8084_k141_585639_42,1.6634920634920636,0.6984126984126984,0.2752043596730247
T1900044538_TS20190004,SGB_8084_k141_585639,SGB_8084_k141_585639_43,9.61413043478261,0.9420289855072465,0.0283710054559625
T1900044538_TS20190004,SGB_8084_k141_585639,SGB_8084_k141_585639_44,16.102150537634408,1.0,0.1443661971830986
T1900044538_TS20190004,SGB_8084_k141_2495527,SGB_8084_k141_2495527_90,22.07377049180328,1.0,0.0863677015459311
T1900044538_TS20190004,SGB_8084_k141_2495527,SGB_8084_k141_2495527_91,18.981617647058822,1.0,0.4265680775114739
T1900044538_TS20190004,SGB_8084_k141_2495527,SGB_8084_k141_2495527_92,4.403780068728523,0.6443298969072165,0.1798517438327873
T1900044538_TS20190004,SGB_8084_k141_1226281,SGB_8084_k141_1226281_19,7.753934191702432,0.933237958989032,0.1222527472527468
T1900044538_TS20190004,SGB_8084_k141_1226281,SGB_8084_k141_1226281_20,18.6017316017316,1.0,0.3307392996108951
T1900044538_TS20190004,SGB_8084_k141_3318343,SGB_8084_k141_3318343_4,48.1349765258216,1.0,0.2072170044488387
T1900044538_TS20190004,SGB_8084_k141_2421077,SGB_8084_k141_2421077_2,8.839239856189009,0.9296353364149974,0.1711424670004541
T1900044538_TS20190004,SGB_8084_k141_305351,SGB_8084_k141_305351_6,5.822520507084265,0.4429530201342282,0.1785639081911984
T1900044538_TS20190004,SGB_8084_k141_305351,SGB_8084_k141_305351_9,7.779279279279279,1.0,0.1446280991735535
T1900044538_TS20190004,SGB_8084_k141_2008855,SGB_8084_k141_2008855_112,0.5570776255707762,0.1637312459230267,0.2907761529808771
T1900044538_TS20190004,SGB_8084_k141_998831,SGB_8084_k141_998831_2,6.806958473625141,0.9921436588103256,0.1913043478260873
T1900044538_TS20190004,SGB_8084_k141_998831,SGB_8084_k141_998831_3,3.960514233241506,0.6905417814508723,0.168094302554028
T1900044538_TS20190004,SGB_8084_k141_652783,SGB_8084_k141_652783_1,3.165969316596932,0.6304044630404463,0.154022988505747
T1900044538_TS20190004,SGB_8084_k141_652783,SGB_8084_k141_652783_3,15.828729281767956,0.994475138121547,0.051357641582622
T1900044538_TS20190004,SGB_8084_k141_652783,SGB_8084_k141_652783_4,9.25847123719464,1.0,0.0676647708263636
T1900044538_TS20190004,SGB_8084_k141_1592394,SGB_8084_k141_1592394_78,10.867768595041325,0.6887052341597796,0.0825093760654619
T1900044538_TS20190004,SGB_8084_k141_1592394,SGB_8084_k141_1592394_79,22.012886597938145,1.0,0.1421460176991158
T1900044538_TS20190004,SGB_8084_k141_1592394,SGB_8084_k141_1592394_83,3.994957983193277,0.7915966386554621,0.3694855868768896
T1900044538_TS20190004,SGB_8084_k141_1592394,SGB_8084_k141_1592394_108,8.162891046386193,0.895361380798274,0.4073394495412858
T1900044538_TS20190004,SGB_8084_k141_2808865,SGB_8084_k141_2808865_3,17.70967741935484,1.0,0.1326530612244899
T1900044539_TS20190005,SGB_8084_k141_1277665,SGB_8084_k141_1277665_9,6.547400611620796,0.8195718654434251,0.0450980392156862
T1900044539_TS20190005,SGB_8084_k141_312445,SGB_8084_k141_312445_4,5.612200435729847,0.8779956427015251,0.2701949860724229
T1900044539_TS20190005,SGB_8084_k141_312445,SGB_8084_k141_312445_7,4.997455470737913,1.0,0.8071312803889789
T1900044539_TS20190005,SGB_8084_k141_2701065,SGB_8084_k141_2701065_130,13.895377128953772,1.0,1.6885825379992907
T1900044539_TS20190005,SGB_8084_k141_1794637,SGB_8084_k141_1794637_3,11.542424242424245,0.9863636363636364,0.6790322580645146
T1900044539_TS20190005,SGB_8084_k141_1794637,SGB_8084_k141_1794637_5,2.870748299319728,0.9897959183673468,0.6028995756718515
T1900044539_TS20190005,SGB_8084_k141_1794637,SGB_8084_k141_1794637_7,4.838983050847458,1.0,0.5071428571428576
T1900044539_TS20190005,SGB_8084_k141_898591,SGB_8084_k141_898591_107,3.858974358974359,0.9297658862876256,0.2642352941176463
T1900044539_TS20190005,SGB_8084_k141_1064297,SGB_8084_k141_1064297_4,3.433048433048433,0.8717948717948718,0.0555691554467564
T1900044539_TS20190005,SGB_8084_k141_1064297,SGB_8084_k141_1064297_5,7.155172413793103,1.0,0.1695167286245353
T1900044539_TS20190005,SGB_8084_k141_1064297,SGB_8084_k141_1064297_6,4.366946778711484,1.0,0.2291666666666667
T1900044539_TS20190005,SGB_8084_k141_1064297,SGB_8084_k141_1064297_7,4.977235772357724,0.975609756097561,0.9993192648059882
T1900044539_TS20190005,SGB_8084_k141_2215660,SGB_8084_k141_2215660_1,4.49812734082397,0.8938826466916354,0.5133858267716536
T1900044539_TS20190005,SGB_8084_k141_3284586,SGB_8084_k141_3284586_2,5.668376068376069,0.9752136752136752,0.2522297538351775
T1900044539_TS20190005,SGB_8084_k141_2198045,SGB_8084_k141_2198045_1,3.0881834215167547,0.781305114638448,0.5445026178010466
T1900044539_TS20190005,SGB_8084_k141_2280666,SGB_8084_k141_2280666_2,8.118479221927497,1.0,0.3443298969072177
T1900044539_TS20190005,SGB_8084_k141_585639,SGB_8084_k141_585639_31,1.6698872785829308,0.605475040257649,0.0440568605706219
T1900044539_TS20190005,SGB_8084_k141_585639,SGB_8084_k141_585639_34,1.5507246376811594,0.3997584541062802,0.0810593900481542
T1900044539_TS20190005,SGB_8084_k141_585639,SGB_8084_k141_585639_43,5.532608695652174,0.9981884057971014,0.0405300077942322
T1900044539_TS20190005,SGB_8084_k141_585639,SGB_8084_k141_585639_44,4.43010752688172,1.0,0.1443661971830986
T1900044539_TS20190005,SGB_8084_k141_2485611,SGB_8084_k141_2485611_1,7.282515073212748,0.9991386735572784,0.1342745416687832
T1900044539_TS20190005,SGB_8084_k141_2485611,SGB_8084_k141_2485611_6,4.739837398373984,0.8552845528455284,0.0264462809917354
T1900044539_TS20190005,SGB_8084_k141_1226281,SGB_8084_k141_1226281_19,4.1721506914639965,0.9198855507868384,0.0244505494505493
T1900044539_TS20190005,SGB_8084_k141_1226281,SGB_8084_k141_1226281_20,7.961038961038961,1.0,0.2204928664072634
T1900044539_TS20190005,SGB_8084_k141_3318343,SGB_8084_k141_3318343_4,19.18075117370892,1.0,0.1079255231504368
T1900044539_TS20190005,SGB_8084_k141_2421077,SGB_8084_k141_2421077_2,1.034411915767848,0.3959938366718027,0.139053254437869
T1900044539_TS20190005,SGB_8084_k141_42769,SGB_8084_k141_42769_84,7.914191419141914,1.0,0.5194986072423391
T1900044539_TS20190005,SGB_8084_k141_42769,SGB_8084_k141_42769_86,8.089430894308943,1.0,0.5586703051352011
T1900044539_TS20190005,SGB_8084_k141_305351,SGB_8084_k141_305351_8,2.072463768115942,0.6171497584541062,0.0912677989363527
T1900044539_TS20190005,SGB_8084_k141_305351,SGB_8084_k141_305351_9,5.9707207207207205,1.0,0.1893939393939391
T1900044539_TS20190005,SGB_8084_k141_2008855,SGB_8084_k141_2008855_33,1.062980030721966,0.4270353302611367,0.3012048192771079
T1900044539_TS20190005,SGB_8084_k141_3623240,SGB_8084_k141_3623240_70,9.323070607553364,0.9872742200328408,0.3568368646520756
T1900044539_TS20190005,SGB_8084_k141_3623240,SGB_8084_k141_3623240_74,3.0710059171597632,0.8205128205128205,0.0624227441285538
T1900044539_TS20190005,SGB_8084_k141_3623240,SGB_8084_k141_3623240_75,6.847599164926931,0.9972164231036882,0.1409415971394516
T1900044539_TS20190005,SGB_8084_k141_3470057,SGB_8084_k141_3470057_46,8.010666666666667,0.8074666666666667,0.1338557299115693
T1900044539_TS20190005,SGB_8084_k141_3269353,SGB_8084_k141_3269353_2,6.630434782608695,1.0,0.0833333333333333
T1900044539_TS20190005,SGB_8084_k141_3269353,SGB_8084_k141_3269353_3,9.5,1.0,0.2876106194690266
T1900044539_TS20190005,SGB_8084_k141_652783,SGB_8084_k141_652783_3,7.011049723756906,0.9539594843462248,0.2567882079131103
T1900044539_TS20190005,SGB_8084_k141_652783,SGB_8084_k141_652783_4,2.869188337273444,0.5791962174940898,0.2706590833054546
T1900044539_TS20190005,SGB_8084_k141_1592394,SGB_8084_k141_1592394_78,4.435261707988981,0.628099173553719,0.1155131264916467
T1900044539_TS20190005,SGB_8084_k141_1592394,SGB_8084_k141_1592394_79,8.041237113402062,0.9381443298969072,0.0888412610619473
T1900044539_TS20190005,SGB_8084_k141_1592394,SGB_8084_k141_1592394_83,6.092997198879552,0.7708683473389356,0.1927750888053337
T1900044539_TS20190005,SGB_8084_k141_2808865,SGB_8084_k141_2808865_3,6.362007168458781,1.0,0.1547619047619049
T1900044540_TS20190006,SGB_8084_k141_1277665,SGB_8084_k141_1277665_9,4.614678899082569,0.7614678899082569,0.0450980392156862
T1900044540_TS20190006,SGB_8084_k141_312445,SGB_8084_k141_312445_4,5.507625272331155,0.9629629629629628,0.0900649953574743
T1900044540_TS20190006,SGB_8084_k141_312445,SGB_8084_k141_312445_5,2.9814814814814814,0.7845117845117845,0.191096634093377
T1900044540_TS20190006,SGB_8084_k141_2701065,SGB_8084_k141_2701065_130,11.858880778588809,1.0,0.6704665959703067
T1900044540_TS20190006,SGB_8084_k141_898591,SGB_8084_k141_898591_91,0.8009132420091324,0.1853881278538812,0.3809523809523822
T1900044540_TS20190006,SGB_8084_k141_2875432,SGB_8084_k141_2875432_1,7.294685990338165,0.9227053140096618,0.7359625668449186
T1900044540_TS20190006,SGB_8084_k141_1217890,SGB_8084_k141_1217890_65,1.003831417624521,0.3218390804597701,0.1134393856280856
T1900044540_TS20190006,SGB_8084_k141_2198045,SGB_8084_k141_2198045_6,4.954144620811287,0.8800705467372134,0.265519820493642
T1900044540_TS20190006,SGB_8084_k141_2280666,SGB_8084_k141_2280666_2,9.0026525198939,0.9628647214854112,1.106774668630343
T1900044540_TS20190006,SGB_8084_k141_585639,SGB_8084_k141_585639_2,2.9764309764309766,0.6245791245791246,0.1595982142857142
T1900044540_TS20190006,SGB_8084_k141_585639,SGB_8084_k141_585639_3,9.19455252918288,0.7276264591439688,0.5707645608044017
T1900044540_TS20190006,SGB_8084_k141_2495527,SGB_8084_k141_2495527_90,18.459927140255008,1.0,0.155461862782676
T1900044540_TS20190006,SGB_8084_k141_2495527,SGB_8084_k141_2495527_91,14.363970588235292,1.0,0.4875063742988273
T1900044540_TS20190006,SGB_8084_k141_2495527,SGB_8084_k141_2495527_92,4.768041237113402,0.5893470790378007,0.2697776157491809
T1900044540_TS20190006,SGB_8084_k141_1226281,SGB_8084_k141_1226281_19,1.5789222699093943,0.424415832141154,0.0570512820512818
T1900044540_TS20190006,SGB_8084_k141_3318343,SGB_8084_k141_3318343_4,44.43779342723005,1.0,0.1554127533366291
T1900044540_TS20190006,SGB_8084_k141_2421077,SGB_8084_k141_2421077_2,2.3025166923472007,0.6343091936312275,0.0278106508875738
T1900044540_TS20190006,SGB_8084_k141_305351,SGB_8084_k141_305351_9,11.013513513513514,1.0,0.2272727272727269
T1900044540_TS20190006,SGB_8084_k141_1592394,SGB_8084_k141_1592394_78,6.275482093663912,0.6556473829201102,0.1443914081145584
T1900044540_TS20190006,SGB_8084_k141_1592394,SGB_8084_k141_1592394_79,12.687285223367695,1.0,0.1421460176991157
T1900044540_TS20190006,SGB_8084_k141_1592394,SGB_8084_k141_1592394_83,4.002801120448179,0.8341736694677871,0.3879598662207342
T1900044541_TS20190007,SGB_8084_k141_1277665,SGB_8084_k141_1277665_9,19.29051987767584,0.8623853211009175,0.1082352941176471
T1900044541_TS20190007,SGB_8084_k141_1277665,SGB_8084_k141_1277665_17,28.63996316758748,1.0,0.2448275862068975
T1900044541_TS20190007,SGB_8084_k141_312445,SGB_8084_k141_312445_1,8.432098765432098,0.9567901234567902,0.8267716535433065
T1900044541_TS20190007,SGB_8084_k141_312445,SGB_8084_k141_312445_5,6.46043771043771,0.4528619528619528,1.289902280130295
T1900044541_TS20190007,SGB_8084_k141_2701065,SGB_8084_k141_2701065_116,0.9163987138263664,0.2465166130760986,0.1742387626872887
T1900044541_TS20190007,SGB_8084_k141_2701065,SGB_8084_k141_2701065_130,61.82725060827251,1.0,0.6456344998232582
T1900044541_TS20190007,SGB_8084_k141_1794637,SGB_8084_k141_1794637_3,34.81969696969697,1.0,0.9506451612903204
T1900044541_TS20190007,SGB_8084_k141_262389,SGB_8084_k141_262389_3,9.228102189781024,0.4336982968369829,0.8521126760563366
T1900044541_TS20190007,SGB_8084_k141_898591,SGB_8084_k141_898591_91,2.0904109589041098,0.1835616438356164,0.1428571428571433
T1900044541_TS20190007,SGB_8084_k141_898591,SGB_8084_k141_898591_111,47.24413145539906,1.0,0.1011450381679389
T1900044541_TS20190007,SGB_8084_k141_1064297,SGB_8084_k141_1064297_2,4.574189095928227,0.6017943409247757,0.2343269573097715
T1900044541_TS20190007,SGB_8084_k141_1064297,SGB_8084_k141_1064297_5,18.35057471264368,1.0,0.2825278810408922
T1900044541_TS20190007,SGB_8084_k141_1064297,SGB_8084_k141_1064297_7,17.821138211382113,1.0,0.7494894486044911
T1900044541_TS20190007,SGB_8084_k141_2215660,SGB_8084_k141_2215660_3,25.17142857142857,1.0,0.1334645669291339
T1900044541_TS20190007,SGB_8084_k141_3284586,SGB_8084_k141_3284586_2,29.032478632478632,1.0,0.1681531692234516
T1900044541_TS20190007,SGB_8084_k141_2875432,SGB_8084_k141_2875432_1,19.286634460547504,1.0,0.7359625668449186
T1900044541_TS20190007,SGB_8084_k141_1217890,SGB_8084_k141_1217890_54,1.1199791340636411,0.4293166405842462,0.0994046273268516
T1900044541_TS20190007,SGB_8084_k141_1217890,SGB_8084_k141_1217890_55,3.2260061919504643,0.9969040247678018,0.2621951219512201
T1900044541_TS20190007,SGB_8084_k141_1217890,SGB_8084_k141_1217890_61,3.8669467787114846,0.9789915966386554,0.1306918982850383
T1900044541_TS20190007,SGB_8084_k141_1217890,SGB_8084_k141_1217890_65,2.6436781609195403,0.3218390804597701,0.0567196928140428
T1900044541_TS20190007,SGB_8084_k141_724402,SGB_8084_k141_724402_1,1.3521608900299529,0.3842533162173727,0.0331015173410401
T1900044541_TS20190007,SGB_8084_k141_724402,SGB_8084_k141_724402_2,23.07909604519774,0.980225988700565,1.770734597156395
T1900044541_TS20190007,SGB_8084_k141_724402,SGB_8084_k141_724402_4,9.592261904761903,0.9761904761904762,0.0835401157981803
T1900044541_TS20190007,SGB_8084_k141_2198045,SGB_8084_k141_2198045_6,18.52204585537919,0.9858906525573192,0.265519820493642
T1900044541_TS20190007,SGB_8084_k141_2280666,SGB_8084_k141_2280666_2,16.144120247568523,0.9982316534040672,0.9837997054491936
T1900044541_TS20190007,SGB_8084_k141_585639,SGB_8084_k141_585639_34,7.357487922705314,0.5144927536231884,0.1621187800963084
T1900044541_TS20190007,SGB_8084_k141_585639,SGB_8084_k141_585639_35,6.781362007168458,1.0,0.0479523068947641
T1900044541_TS20190007,SGB_8084_k141_585639,SGB_8084_k141_585639_38,4.333333333333333,0.9809523809523808,0.0582043343653251
T1900044541_TS20190007,SGB_8084_k141_585639,SGB_8084_k141_585639_42,6.819047619047619,1.0,0.1376021798365123
T1900044541_TS20190007,SGB_8084_k141_585639,SGB_8084_k141_585639_43,22.29891304347826,1.0,0.0283710054559625
T1900044541_TS20190007,SGB_8084_k141_585639,SGB_8084_k141_585639_45,3.208020050125313,0.3934837092731829,0.1456521739130435
T1900044541_TS20190007,SGB_8084_k141_2485611,SGB_8084_k141_2485611_1,25.700258397932817,0.991386735572782,1.409882687522224
T1900044541_TS20190007,SGB_8084_k141_2485611,SGB_8084_k141_2485611_5,19.67808219178082,1.0,0.2959285004965242
T1900044541_TS20190007,SGB_8084_k141_1226281,SGB_8084_k141_1226281_19,22.86695278969957,1.0,0.0900809716599187
T1900044541_TS20190007,SGB_8084_k141_1226281,SGB_8084_k141_1226281_20,27.48051948051948,1.0,0.6614785992217903
